c_name,round,train_loss,train_acc,grad_norms
f_00040,7,1.9979804754257202,0.0,"{'layers.0.weight': tensor(223.5060), 'layers.0.bias': tensor(0.9243)}"
f_00019,7,2.61521053314209,0.1527777777777778,"{'layers.0.weight': tensor(42.2695), 'layers.0.bias': tensor(0.3281)}"
f_00095,7,2.364957809448242,0.09649122807017543,"{'layers.0.weight': tensor(28.1860), 'layers.0.bias': tensor(0.4207)}"
f_00048,7,2.7514095306396484,0.0,"{'layers.0.weight': tensor(62.2863), 'layers.0.bias': tensor(0.5046)}"
f_00029,7,2.9600789546966553,0.0,"{'layers.0.weight': tensor(112.2213), 'layers.0.bias': tensor(0.6632)}"
f_00061,7,2.54508900642395,0.0,"{'layers.0.weight': tensor(150.6160), 'layers.0.bias': tensor(0.9807)}"
f_00051,7,2.288431406021118,0.0,"{'layers.0.weight': tensor(58.7692), 'layers.0.bias': tensor(0.8256)}"
f_00058,7,2.705282211303711,0.04145077720207254,"{'layers.0.weight': tensor(37.7916), 'layers.0.bias': tensor(0.5743)}"
f_00030,7,2.716050148010254,0.0,"{'layers.0.weight': tensor(219.5938), 'layers.0.bias': tensor(0.9374)}"
f_00020,7,2.4638936519622803,0.0,"{'layers.0.weight': tensor(24.8882), 'layers.0.bias': tensor(0.2640)}"
f_00059,7,2.732483148574829,0.0,"{'layers.0.weight': tensor(51.6540), 'layers.0.bias': tensor(0.9909)}"
f_00039,7,1.653745174407959,0.7361111111111112,"{'layers.0.weight': tensor(89.3027), 'layers.0.bias': tensor(0.6831)}"
f_00031,7,2.924086809158325,0.0,"{'layers.0.weight': tensor(443.2462), 'layers.0.bias': tensor(1.0483)}"
f_00083,7,1.6730724573135376,0.8431372549019608,"{'layers.0.weight': tensor(32.0037), 'layers.0.bias': tensor(0.6601)}"
f_00047,7,1.6985138654708862,0.4954128440366973,"{'layers.0.weight': tensor(15.7898), 'layers.0.bias': tensor(0.2207)}"
f_00036,7,2.5104193687438965,0.0,"{'layers.0.weight': tensor(118.0011), 'layers.0.bias': tensor(0.9966)}"
f_00003,7,1.9027246236801147,0.4222222222222222,"{'layers.0.weight': tensor(46.2539), 'layers.0.bias': tensor(0.8099)}"
f_00099,7,2.1070716381073,0.0,"{'layers.0.weight': tensor(74.1417), 'layers.0.bias': tensor(0.5095)}"
f_00097,7,2.772329330444336,0.0,"{'layers.0.weight': tensor(62.8885), 'layers.0.bias': tensor(0.5963)}"
f_00080,8,3.5912959575653076,0.0,"{'layers.0.weight': tensor(71.6200), 'layers.0.bias': tensor(1.1110)}"
f_00025,8,2.2469241619110107,0.0,"{'layers.0.weight': tensor(53.0170), 'layers.0.bias': tensor(0.5403)}"
f_00073,8,3.0504322052001953,0.0,"{'layers.0.weight': tensor(74.1418), 'layers.0.bias': tensor(1.0314)}"
f_00014,8,3.434522867202759,0.0,"{'layers.0.weight': tensor(215.1696), 'layers.0.bias': tensor(1.0659)}"
f_00079,8,2.750466823577881,0.0,"{'layers.0.weight': tensor(127.9631), 'layers.0.bias': tensor(1.0047)}"
f_00087,8,3.0303003787994385,0.0,"{'layers.0.weight': tensor(156.1351), 'layers.0.bias': tensor(1.0415)}"
f_00058,8,2.6941304206848145,0.04145077720207254,"{'layers.0.weight': tensor(37.6796), 'layers.0.bias': tensor(0.5726)}"
f_00068,8,2.4678256511688232,0.0,"{'layers.0.weight': tensor(61.3675), 'layers.0.bias': tensor(0.9405)}"
f_00000,8,2.8032708168029785,0.014084507042253521,"{'layers.0.weight': tensor(55.6716), 'layers.0.bias': tensor(0.7374)}"
f_00028,8,1.5016144514083862,0.875,"{'layers.0.weight': tensor(43.3806), 'layers.0.bias': tensor(0.4865)}"
f_00052,8,2.2006657123565674,0.36860068259385664,"{'layers.0.weight': tensor(29.4631), 'layers.0.bias': tensor(0.4196)}"
f_00054,8,2.9551475048065186,0.046052631578947366,"{'layers.0.weight': tensor(140.1484), 'layers.0.bias': tensor(0.8428)}"
f_00034,8,2.80411696434021,0.0,"{'layers.0.weight': tensor(226.3054), 'layers.0.bias': tensor(0.8287)}"
f_00042,8,2.453331232070923,0.01652892561983471,"{'layers.0.weight': tensor(40.4202), 'layers.0.bias': tensor(0.4524)}"
f_00091,8,2.2635462284088135,0.12727272727272726,"{'layers.0.weight': tensor(23.6787), 'layers.0.bias': tensor(0.2479)}"
f_00048,8,2.7305960655212402,0.0,"{'layers.0.weight': tensor(61.7046), 'layers.0.bias': tensor(0.4999)}"
f_00095,8,2.353538990020752,0.11403508771929824,"{'layers.0.weight': tensor(27.8599), 'layers.0.bias': tensor(0.4158)}"
f_00090,8,2.977245569229126,0.0,"{'layers.0.weight': tensor(73.6301), 'layers.0.bias': tensor(1.0306)}"
f_00039,8,1.7391736507415771,0.6111111111111112,"{'layers.0.weight': tensor(93.1274), 'layers.0.bias': tensor(0.7124)}"
f_00040,8,1.9249995946884155,0.0,"{'layers.0.weight': tensor(214.1447), 'layers.0.bias': tensor(0.8856)}"
f_00047,8,1.6979234218597412,0.5137614678899083,"{'layers.0.weight': tensor(15.7335), 'layers.0.bias': tensor(0.2199)}"
f_00045,8,3.0579986572265625,0.0,"{'layers.0.weight': tensor(99.8451), 'layers.0.bias': tensor(1.0157)}"
f_00051,8,2.2792773246765137,0.0,"{'layers.0.weight': tensor(58.4665), 'layers.0.bias': tensor(0.8213)}"
f_00050,8,2.392320156097412,0.0,"{'layers.0.weight': tensor(37.3487), 'layers.0.bias': tensor(0.5933)}"
f_00082,8,2.124521493911743,0.02531645569620253,"{'layers.0.weight': tensor(44.6613), 'layers.0.bias': tensor(0.8336)}"
f_00055,8,3.035004138946533,0.0064516129032258064,"{'layers.0.weight': tensor(46.8777), 'layers.0.bias': tensor(0.5959)}"
f_00074,8,2.349923610687256,0.0,"{'layers.0.weight': tensor(23.3368), 'layers.0.bias': tensor(0.4726)}"
f_00075,8,3.041100263595581,0.0,"{'layers.0.weight': tensor(89.0996), 'layers.0.bias': tensor(1.0231)}"
f_00063,8,3.740791082382202,0.0,"{'layers.0.weight': tensor(383.6290), 'layers.0.bias': tensor(1.1128)}"
f_00060,8,1.922208547592163,0.5571428571428572,"{'layers.0.weight': tensor(46.2626), 'layers.0.bias': tensor(0.8152)}"
f_00011,9,2.423607587814331,0.0,"{'layers.0.weight': tensor(39.0723), 'layers.0.bias': tensor(0.5220)}"
f_00058,9,2.6902544498443604,0.04145077720207254,"{'layers.0.weight': tensor(37.6409), 'layers.0.bias': tensor(0.5720)}"
f_00043,9,2.604668140411377,0.0,"{'layers.0.weight': tensor(35.6837), 'layers.0.bias': tensor(0.4272)}"
f_00064,9,2.09798264503479,0.3333333333333333,"{'layers.0.weight': tensor(42.9298), 'layers.0.bias': tensor(0.4354)}"
f_00052,9,2.1990926265716553,0.40273037542662116,"{'layers.0.weight': tensor(29.4022), 'layers.0.bias': tensor(0.4187)}"
f_00032,9,2.2026848793029785,0.0,"{'layers.0.weight': tensor(90.0383), 'layers.0.bias': tensor(0.9732)}"
f_00019,9,2.643584966659546,0.1527777777777778,"{'layers.0.weight': tensor(41.9762), 'layers.0.bias': tensor(0.3258)}"
f_00021,9,2.3668229579925537,0.0,"{'layers.0.weight': tensor(46.2272), 'layers.0.bias': tensor(0.8034)}"
f_00082,9,2.1186752319335938,0.02531645569620253,"{'layers.0.weight': tensor(44.5735), 'layers.0.bias': tensor(0.8320)}"
f_00057,9,1.8590022325515747,0.5,"{'layers.0.weight': tensor(14.4441), 'layers.0.bias': tensor(0.2803)}"
f_00010,9,2.204439401626587,0.018518518518518517,"{'layers.0.weight': tensor(92.8115), 'layers.0.bias': tensor(0.8871)}"
f_00081,9,3.0465798377990723,0.03389830508474576,"{'layers.0.weight': tensor(82.0115), 'layers.0.bias': tensor(0.5202)}"
f_00013,9,1.8831779956817627,0.22641509433962265,"{'layers.0.weight': tensor(48.8940), 'layers.0.bias': tensor(0.7557)}"
f_00084,9,2.5853724479675293,0.0,"{'layers.0.weight': tensor(30.8390), 'layers.0.bias': tensor(0.5615)}"
f_00095,9,2.3525476455688477,0.11403508771929824,"{'layers.0.weight': tensor(27.7326), 'layers.0.bias': tensor(0.4139)}"
f_00003,9,1.908812403678894,0.3851851851851852,"{'layers.0.weight': tensor(46.3490), 'layers.0.bias': tensor(0.8115)}"
f_00033,9,3.1156740188598633,0.0,"{'layers.0.weight': tensor(64.2418), 'layers.0.bias': tensor(1.0955)}"
f_00089,9,2.3441624641418457,0.0,"{'layers.0.weight': tensor(218.8164), 'layers.0.bias': tensor(0.7720)}"
f_00028,9,1.5024505853652954,0.875,"{'layers.0.weight': tensor(43.2615), 'layers.0.bias': tensor(0.4851)}"
f_00026,9,2.2106127738952637,0.07017543859649122,"{'layers.0.weight': tensor(20.0272), 'layers.0.bias': tensor(0.2785)}"
f_00060,9,1.9316458702087402,0.5142857142857142,"{'layers.0.weight': tensor(46.4096), 'layers.0.bias': tensor(0.8178)}"
f_00087,9,2.976884603500366,0.0,"{'layers.0.weight': tensor(154.7754), 'layers.0.bias': tensor(1.0324)}"
f_00076,9,2.279026508331299,0.0,"{'layers.0.weight': tensor(74.5985), 'layers.0.bias': tensor(0.9787)}"
f_00077,9,2.748652458190918,0.0,"{'layers.0.weight': tensor(65.3050), 'layers.0.bias': tensor(0.8704)}"
f_00020,9,2.5057671070098877,0.0,"{'layers.0.weight': tensor(25.6861), 'layers.0.bias': tensor(0.2725)}"
f_00038,9,3.0395560264587402,0.0,"{'layers.0.weight': tensor(83.5139), 'layers.0.bias': tensor(0.5490)}"
f_00015,9,2.46785044670105,0.0,"{'layers.0.weight': tensor(72.8010), 'layers.0.bias': tensor(0.5115)}"
f_00008,9,2.5333263874053955,0.0,"{'layers.0.weight': tensor(122.8498), 'layers.0.bias': tensor(0.9548)}"
f_00096,9,2.2047650814056396,0.0,"{'layers.0.weight': tensor(55.1224), 'layers.0.bias': tensor(0.8907)}"
f_00074,9,2.3492255210876465,0.0,"{'layers.0.weight': tensor(23.2724), 'layers.0.bias': tensor(0.4713)}"
